        57,        57,   127.947,   213.024,   311.291,   392.356,   909.671,    75.157,   384.856,   445.843,   356.685,   319.051,   782.220,  1014.984,   800.652,   982.218,   176.851,   204.991,  1044.166,   554.571,   194.405,    61.195,    15.510,    52.299,     2.621,     2.326,     2.714,     0.000,     0.000,     0.000,     0.000,     0.000
        58,        58,    62.511,    65.690,    80.021,    78.696,   340.573,    26.809,   181.773,   136.161,    92.541,    63.487,   395.619,   334.494,   222.129,   213.643,    82.562,    40.127,   304.529,   106.451,    55.587,    21.478,     4.115,    16.412,     0.485,     0.642,     0.918,     0.000,     0.000,     0.000,     0.000,     0.000
        59,        59,   119.658,   104.573,   110.865,    74.531,   463.285,    36.128,   352.650,   219.244,   127.684,    59.020,   732.825,   506.225,   286.390,   199.829,   108.392,    18.917,   445.102,   143.470,    58.558,    19.490,     5.962,    24.799,     0.672,     0.694,     0.856,     0.000,     0.000,     0.000,     0.000,     0.000
        60,        60,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    66.466,    14.169,    69.188,    42.478,    19.820,     9.405,     0.000,     0.000,     0.198,     0.234,     0.411,     0.000,     0.000,     0.000,     0.000,     0.000
        61,        61,     4.033,    13.790,    38.238,   101.527,    90.941,     8.236,    13.550,    28.749,    43.285,    83.460,    24.184,    58.239,    92.265,   239.741,    82.104,    12.827,   256.369,    52.070,    26.622,     8.392,     2.368,     6.133,     0.248,     0.321,     0.376,     0.000,     0.000,     0.000,     0.000,     0.000
        62,        62,     5.927,    24.748,    79.346,   281.760,   169.612,    16.101,    22.899,    50.971,    88.668,   233.432,    35.278,    89.617,   175.225,   632.878,    75.060,     3.728,   258.643,    47.585,    30.894,    11.283,     5.873,    13.873,     0.228,     0.374,     0.507,     0.000,     0.000,     0.000,     0.000,     0.000
        63,        63,    10.501,    39.708,   116.835,   352.309,   262.747,    27.362,    34.001,    76.362,   121.868,   268.371,    54.083,   138.738,   237.391,   707.121,    79.144,    14.383,   324.224,    93.480,    44.383,    15.281,     7.880,    18.010,     0.466,     0.560,     0.716,     0.000,     0.000,     0.000,     0.000,     0.000
        64,        64,     1.316,     6.225,    25.692,   179.770,   108.500,    10.175,     5.413,    12.725,    29.184,   148.719,     7.767,    21.375,    61.331,   425.499,   212.029,   189.413,   955.941,   606.188,   210.099,    70.477,     3.283,     7.683,     2.958,     2.597,     3.231,     0.000,     0.000,     0.000,     0.000,     0.000
        65,        65,     3.937,    21.216,    87.718,   619.966,   297.742,    31.485,    36.211,    41.860,    97.924,   515.859,    51.872,    63.368,   189.806,  1396.085,    90.143,    35.686,   397.747,   223.833,   103.924,    41.483,    11.076,    25.160,     1.078,     1.267,     1.875,     0.000,     0.000,     0.000,     0.000,     0.000
        66,        66,    31.583,    43.960,    61.915,    76.836,   169.437,    14.360,    98.695,    92.229,    70.420,    62.443,   192.132,   198.335,   150.090,   185.753,    81.927,    14.007,   217.594,    62.586,    31.025,    11.846,     3.121,    10.506,     0.292,     0.366,     0.518,     0.000,     0.000,     0.000,     0.000,     0.000
        67,        67,    44.460,    48.754,    58.539,    55.841,   106.449,    17.559,   210.594,   100.717,    63.817,    45.362,   348.636,   179.376,   114.650,   122.095,   201.611,   216.538,   602.662,   764.515,   163.490,    35.065,     3.050,    11.471,     3.672,     1.988,     1.581,     0.000,     0.000,     0.000,     0.000,     0.000
        68,        68,     0.493,     2.016,     7.318,    29.310,    15.816,     1.713,     1.813,     3.813,     7.553,    22.448,     2.531,     6.004,    13.914,    56.769,    58.062,     0.839,    77.191,    14.006,     7.148,     3.069,     0.590,     1.249,     0.070,     0.090,     0.143,     0.000,     0.000,     0.000,     0.000,     0.000
        69,        69,     4.584,    14.430,    28.826,    46.627,    24.603,     5.583,    39.460,    28.870,    30.485,    38.357,    59.802,    46.448,    52.224,    96.447,   125.605,    44.870,   526.933,   149.163,    55.622,    14.802,     1.411,     3.922,     0.723,     0.683,     0.674,     0.000,     0.000,     0.000,     0.000,     0.000
        70,        70,     1.888,     5.925,    20.077,    78.349,    68.035,     6.367,     6.706,    13.474,    24.878,    69.937,    13.927,    31.527,    62.416,   233.278,   138.722,     0.000,   349.524,    87.528,    19.501,     4.603,     1.718,     4.864,     0.424,     0.239,     0.209,     0.000,     0.000,     0.000,     0.000,     0.000
        71,        71,     1.125,     3.977,    15.412,    66.867,    46.002,     4.470,     4.442,     8.957,    18.888,    59.723,     8.156,    18.424,    44.612,   190.210,   566.678,   264.485,  2853.563,  1097.432,   363.878,   109.232,     1.487,     3.938,     5.625,     4.725,     5.271,     0.000,     0.000,     0.000,     0.000,     0.000
        72,        72,     2.646,     3.154,     4.181,     4.763,    14.322,     1.208,     8.493,     7.155,     5.204,     4.179,    19.595,    18.377,    13.118,    14.676,   104.182,    58.816,   267.664,   100.184,    35.725,    11.636,     0.258,     1.014,     0.531,     0.480,     0.581,     0.000,     0.000,     0.000,     0.000,     0.000
        73,        73,    30.314,    64.211,   112.435,   158.865,   330.510,    27.724,    91.451,   133.100,   128.969,   129.685,   190.585,   315.618,   303.569,   410.976,   458.295,   706.906,  4163.705,  1073.219,   505.778,   140.829,     6.392,    20.551,     5.918,     7.070,     7.335,     0.000,     0.000,     0.000,     0.000,     0.000
        74,        74,     2.651,     8.516,    24.452,    77.798,    84.320,     7.401,     8.552,    17.733,    28.042,    64.146,    16.861,    40.223,    65.904,   199.780,    66.882,     1.735,   120.591,    12.673,     8.263,     2.962,     2.054,     5.560,     0.072,     0.119,     0.159,     0.000,     0.000,     0.000,     0.000,     0.000
        75,        75,     9.330,    30.957,    90.778,   292.734,   278.954,    24.729,    30.155,    64.941,   103.963,   241.341,    56.977,   139.785,   233.800,   721.727,    74.110,     2.891,   255.012,    46.815,    30.918,    11.373,     7.703,    20.013,     0.268,     0.449,     0.617,     0.000,     0.000,     0.000,     0.000,     0.000
        76,        76,     8.162,    23.639,    73.461,   269.363,   316.935,    27.341,    25.071,    49.358,    85.176,   224.389,    52.700,   118.340,   210.682,   730.400,    83.011,    33.494,   281.860,   124.966,    59.754,    23.159,     6.990,    19.556,     0.729,     0.884,     1.280,     0.000,     0.000,     0.000,     0.000,     0.000
        77,        77,     5.405,    16.815,    47.537,   149.261,   167.421,    16.402,    15.811,    32.394,    50.643,   114.187,    30.079,    70.982,   113.819,   339.069,    65.305,     2.879,   141.731,    23.787,    14.096,     5.074,     3.938,    10.050,     0.139,     0.209,     0.280,     0.000,     0.000,     0.000,     0.000,     0.000
        78,        78,     8.225,    28.055,    94.881,   366.089,   280.067,    25.578,    28.344,    58.699,   107.902,   301.767,    49.465,   115.712,   232.493,   871.380,    74.636,    13.718,   281.424,    67.086,    37.957,    13.564,     9.368,    22.820,     0.400,     0.574,     0.766,     0.000,     0.000,     0.000,     0.000,     0.000
        79,        79,     0.099,     0.483,     1.708,     6.579,     2.438,     0.285,     0.413,     0.881,     1.724,     5.091,     0.520,     1.235,     2.891,    12.010,    55.013,     0.000,    63.511,     1.016,     0.683,     0.252,     0.159,     0.311,     0.006,     0.010,     0.014,     0.000,     0.000,     0.000,     0.000,     0.000
        80,        80,     0.172,     0.590,     1.997,     7.711,     5.584,     0.579,     0.550,     1.139,     2.097,     5.870,     0.893,     2.089,     4.208,    15.795,    49.423,     0.000,    57.421,     1.016,     0.682,     0.252,     0.194,     0.432,     0.006,     0.011,     0.014,     0.000,     0.000,     0.000,     0.000,     0.000
        81,        81,     5.317,    18.156,    61.419,   237.013,   172.233,    17.831,    16.933,    35.074,    64.493,   180.411,    27.544,    64.445,   129.571,   485.824,    62.459,     8.157,   176.820,    40.226,    22.301,     7.895,     5.981,    13.313,     0.244,     0.344,     0.455,     0.000,     0.000,     0.000,     0.000,     0.000
        82,        82,     0.185,     0.333,     0.479,     0.668,     0.407,     0.047,     0.650,     0.613,     0.463,     0.503,     0.926,     0.904,     0.711,     1.154,    45.493,     0.719,    50.269,     2.997,     0.596,     0.123,     0.032,     0.076,     0.019,     0.010,     0.007,     0.000,     0.000,     0.000,     0.000,     0.000
        83,        83,     7.138,     9.954,    14.082,    17.775,    33.713,     3.194,    20.601,    19.325,    14.733,    13.392,    36.544,    37.341,    28.361,    36.272,    57.644,     3.033,    89.029,    16.934,     9.447,     3.918,     0.953,     2.771,     0.109,     0.154,     0.240,     0.000,     0.000,     0.000,     0.000,     0.000
        84,        84,    57.261,    79.093,   111.487,   139.314,   278.076,    26.231,   163.822,   153.722,   117.033,   104.934,   294.151,   301.783,   228.270,   286.890,    73.452,    13.338,   301.673,   144.201,    76.555,    31.348,     7.399,    21.830,     0.911,     1.228,     1.884,     0.000,     0.000,     0.000,     0.000,     0.000
        85,        85,    10.692,    28.235,    50.515,    79.238,    55.229,     5.967,    36.539,    53.029,    50.239,    60.047,    53.970,    83.897,    83.269,   144.828,    66.444,     8.857,   161.927,    65.343,    28.130,    10.109,     3.704,     8.362,     0.478,     0.523,     0.709,     0.000,     0.000,     0.000,     0.000,     0.000
        86,        86,     0.370,     1.551,     6.676,    42.013,    24.897,     2.637,     1.352,     2.946,     7.019,    32.144,     1.894,     4.697,    13.845,    85.914,    51.806,     0.000,    72.788,     5.541,     3.635,     1.400,     1.086,     2.260,     0.039,     0.065,     0.094,     0.000,     0.000,     0.000,     0.000,     0.000
        87,        87,     1.156,     5.777,    25.121,   159.710,    75.743,     8.307,     4.833,    10.586,    25.981,   122.862,     6.080,    15.091,    47.453,   311.385,    99.631,    16.122,   283.014,   108.027,    31.070,     9.602,     3.780,     7.555,     0.699,     0.511,     0.592,     0.000,     0.000,     0.000,     0.000,     0.000
        88,        88,     0.436,     1.463,     5.863,    35.945,    27.942,     2.835,     1.377,     2.857,     6.229,    27.488,     2.332,     5.445,    13.461,    79.245,    57.161,    32.243,    72.182,    34.874,     8.110,     2.115,     0.958,     2.158,     0.248,     0.146,     0.144,     0.000,     0.000,     0.000,     0.000,     0.000
        89,        89,     0.795,     3.976,    16.524,   102.932,    31.858,     3.759,     3.425,     6.986,    16.537,    79.878,     4.256,     9.174,    27.033,   187.041,   180.227,    17.060,   574.774,   200.375,    41.328,     8.620,     2.140,     4.060,     1.144,     0.598,     0.466,     0.000,     0.000,     0.000,     0.000,     0.000
