   1   4  23:00      .0018 .0176 .0033 .0157 .0020 .0137
   1   4  23:30      .0005 .0080 .0005 .0154 .0003 .0092
   1   5  00:00      .0000 .0044 .0000 .0029 .0000 .0030
   1   5  00:30      .0000 .0014 .0000 .0030 .0000 .0021
   1   5  01:00      .0000 .0008 .0000 .0011 .0000 .0009
   1   5  01:30      .0010 .0000 .0000 .0004 .0006 .0002
   1   5  02:00      .0013 .0021 .0022 .0016 .0013 .0012
   1   5  02:30      .0004 .0011 .0000 .0002 .0003 .0009
   1   5  03:00      .0012 .0000 .0007 .0013 .0010 .0008
   1   5  03:30      .0040 .0000 .0016 .0000 .0029 .0000
   1   5  04:00      .0059 .0004 .0030 .0004 .0055 .0002
   1   5  04:30      .0128 .0000 .0113 .0000 .0115 .0000
   1   5  05:00      .0281 .0022 .0133 .0016 .0216 .0013
   1   5  05:30      .0363 .0002 .0309 .0002 .0354 .0004
   1   5  06:00      .0870 .0025 .0501 .0009 .0691 .0018
   1   5  06:30      .1122 .0014 .0925 .0027 .1064 .0021
   1   5  07:00      .1470 .0055 .1202 .0038 .1391 .0037
   1   5  07:30      .1395 .0024 .1498 .0022 .1507 .0028
   1   5  08:00      .1057 .0029 .1344 .0053 .1242 .0032
   1   5  08:30      .0606 .0015 .1018 .0018 .0798 .0010
   1   5  09:00      .0403 .0033 .0497 .0007 .0429 .0019
   1   5  09:30      .0241 .0015 .0314 .0025 .0275 .0023
   1   5  10:00      .0212 .0020 .0227 .0031 .0213 .0021
   1   5  10:30      .0052 .0029 .0144 .0007 .0108 .0020
   1   5  11:00      .0062 .0040 .0066 .0058 .0059 .0039
   1   5  11:30      .0076 .0129 .0077 .0090 .0065 .0080
   1   5  12:00      .0120 .0168 .0066 .0138 .0090 .0125
   1   5  12:30      .0104 .0179 .0130 .0140 .0113 .0148
   1   5  13:00      .0149 .0236 .0152 .0267 .0125 .0204
   1   5  13:30      .0163 .0111 .0159 .0134 .0131 .0113
   1   5  14:00      .0178 .0308 .0141 .0266 .0142 .0214
   1   5  14:30      .0120 .0204 .0157 .0166 .0130 .0178
   1   5  15:00      .0079 .0519 .0105 .0311 .0083 .0381
   1   5  15:30      .0041 .0575 .0055 .0504 .0044 .0534
   1   5  16:00      .0084 .1140 .0079 .0806 .0062 .0900
   1   5  16:30      .0097 .0686 .0067 .0809 .0073 .0831
   1   5  17:00      .0086 .1734 .0107 .1181 .0085 .1365
   1   5  17:30      .0070 .0899 .0088 .1125 .0063 .1202
   1   5  18:00      .0035 .0813 .0032 .1048 .0031 .1021
   1   5  18:30      .0014 .0358 .0026 .0677 .0020 .0623
   1   5  19:00      .0024 .0367 .0015 .0472 .0019 .0444
   1   5  19:30      .0029 .0158 .0028 .0304 .0027 .0263
   1   5  20:00      .0014 .0104 .0031 .0188 .0019 .0147
   1   5  20:30      .0004 .0107 .0000 .0117 .0002 .0101
   1   5  21:00      .0012 .0253 .0007 .0138 .0010 .0179
   1   5  21:30      .0021 .0103 .0023 .0193 .0018 .0159
   1   5  22:00      .0027 .0112 .0024 .0131 .0020 .0112
   1   5  22:30      .0029 .0096 .0021 .0106 .0023 .0092
   1   5  23:00      .0019 .0166 .0037 .0129 .0022 .0126
   1   5  23:30      .0005 .0053 .0005 .0135 .0003 .0082
   1   6  00:00      .0000 .0046 .0000 .0030 .0000 .0030
   1   6  00:30      .0005 .0016 .0005 .0030 .0003 .0022
   1   6  01:00      .0000 .0016 .0000 .0010 .0000 .0015
   1   6  01:30      .0009 .0003 .0000 .0019 .0005 .0011
   1   6  02:00      .0011 .0024 .0020 .0014 .0012 .0014
   1   6  02:30      .0004 .0010 .0000 .0008 .0002 .0011
   1   6  03:00      .0011 .0003 .0006 .0015 .0009 .0009
   1   6  03:30      .0035 .0000 .0014 .0000 .0026 .0000
   1   6  04:00      .0054 .0004 .0026 .0004 .0050 .0002
   1   6  04:30      .0113 .0000 .0102 .0000 .0102 .0000
   1   6  05:00      .0282 .0019 .0121 .0014 .0210 .0011
   1   6  05:30      .0369 .0002 .0306 .0002 .0359 .0004
   1   6  06:00      .0860 .0028 .0479 .0014 .0691 .0019
   1   6  06:30      .1169 .0012 .0958 .0024 .1104 .0018
   1   6  07:00      .1469 .0060 .1224 .0034 .1410 .0039
   1   6  07:30      .1370 .0021 .1495 .0023 .1498 .0032
   1   6  08:00      .1001 .0026 .1322 .0047 .1202 .0033
   1   6  08:30      .0593 .0013 .0980 .0025 .0765 .0014
   1   6  09:00      .0402 .0037 .0463 .0006 .0418 .0021
   1   6  09:30      .0229 .0013 .0322 .0029 .0278 .0025
   1   6  10:00      .0187 .0030 .0216 .0028 .0197 .0025
   1   6  10:30      .0054 .0026 .0130 .0006 .0100 .0024
   1   6  11:00      .0068 .0039 .0069 .0051 .0063 .0043
   1   6  11:30      .0067 .0125 .0073 .0093 .0061 .0085
   1   6  12:00      .0105 .0180 .0058 .0137 .0081 .0135
   1   6  12:30      .0113 .0159 .0128 .0139 .0114 .0147
   1   6  13:00      .0145 .0225 .0150 .0253 .0124 .0197
   1   6  13:30      .0154 .0120 .0154 .0130 .0126 .0120
   1   6  14:00      .0162 .0313 .0134 .0279 .0131 .0225
   1   6  14:30      .0139 .0206 .0166 .0159 .0134 .0184
   1   6  15:00      .0073 .0546 .0099 .0336 .0078 .0405
   1   6  15:30      .0068 .0650 .0074 .0548 .0060 .0585
   1   6  16:00      .0090 .1120 .0090 .0836 .0069 .0912
   1   6  16:30      .0106 .0701 .0079 .0827 .0079 .0835
   1   6  17:00      .0096 .1649 .0105 .1128 .0089 .1305
   1   6  17:30      .0105 .0866 .0116 .1054 .0088 .1155
   1   6  18:00      .0055 .0762 .0059 .1036 .0052 .0988
   1   6  18:30      .0019 .0326 .0032 .0646 .0028 .0582
   1   6  19:00      .0024 .0339 .0024 .0438 .0023 .0406
   1   6  19:30      .0028 .0186 .0028 .0291 .0026 .0262
   1   6  20:00      .0017 .0107 .0032 .0212 .0019 .0156
   1   6  20:30      .0003 .0131 .0000 .0122 .0002 .0110
   1   6  21:00      .0039 .0245 .0028 .0159 .0025 .0181
   1   6  21:30      .0018 .0113 .0026 .0178 .0020 .0154
   1   6  22:00      .0032 .0141 .0026 .0159 .0023 .0133
   1   6  22:30      .0025 .0090 .0023 .0102 .0023 .0093
   1   6  23:00      .0017 .0173 .0032 .0154 .0019 .0134
   1   6  23:30      .0005 .0078 .0005 .0151 .0003 .0090
   2   1  00:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  00:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  01:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  01:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  02:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  02:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  03:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  03:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  04:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  04:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  05:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  05:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  06:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  06:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  07:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  07:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  08:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  08:30      .1571 .0000 .0000 .0000 .0892 .0000
   2   1  09:00      .0000 .0000 .1571 .0000 .0892 .0000
   2   1  09:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  10:00      .0662 .1149 .0662 .1149 .0376 .0512
   2   1  10:30      .0524 .0400 .0000 .0000 .0297 .0178
   2   1  11:00      .0000 .0000 .0524 .0400 .0297 .0178
   2   1  11:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  12:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  12:30      .0000 .1034 .0000 .1034 .0000 .0461
   2   1  13:00      .1674 .0000 .1674 .0000 .0950 .0000
   2   1  13:30      .0000 .1651 .0000 .0000 .0000 .0736
   2   1  14:00      .1186 .0000 .0524 .1651 .0673 .0736
   2   1  14:30      .0766 .0000 .1428 .0000 .0810 .0000
   2   1  15:00      .2378 .1822 .0563 .0517 .1350 .0812
   2   1  15:30      .0000 .0556 .1814 .0556 .1030 .0829
   2   1  16:00      .0677 .0756 .0000 .0000 .0385 .0918
   2   1  16:30      .0000 .0000 .0000 .0756 .0385 .0918
   2   1  17:00      .0563 .0000 .0677 .1305 .0704 .0582
   2   1  17:30      .0000 .0000 .0000 .0000 .0320 .0000
   2   1  18:00      .0000 .0756 .0000 .0000 .0320 .0337
   2   1  18:30      .0000 .1321 .0563 .0756 .0320 .0925
   2   1  19:00      .0000 .0556 .0000 .0653 .0000 .0836
   2   1  19:30      .0000 .0000 .0000 .0668 .0000 .0545
   2   1  20:00      .0000 .0000 .0000 .0000 .0000 .0248
   2   1  20:30      .0000 .0000 .0000 .0556 .0000 .0248
   2   1  21:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  21:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  22:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  22:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  23:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   1  23:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   2  00:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   2  00:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   2  01:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   2  01:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   2  02:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   2  02:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   2  03:00      .0005 .0000 .0005 .0000 .0004 .0000
   2   2  03:30      .0000 .0006 .0000 .0006 .0000 .0004
   2   2  04:00      .0000 .0000 .0000 .0000 .0000 .0000
   2   2  04:30      .0000 .0000 .0000 .0000 .0000 .0000
   2   2  05:00      .0003 .0006 .0003 .0004 .0002 .0005
   2   2  05:30      .0011 .0000 .0005 .0003 .0009 .0002
   2   2  06:00      .0023 .0004 .0016 .0004 .0023 .0003
   2   2  06:30      .0110 .0008 .0068 .0005 .0098 .0006
   2   2  07:00      .0118 .0025 .0131 .0023 .0138 .0020
   2   2  07:30      .0154 .0025 .0148 .0013 .0156 .0022
   2   2  08:00      .0171 .0045 .0131 .0050 .0175 .0044
   2   2  08:30      .0274 .0057 .0258 .0053 .0289 .0050
   2   2  09:00      .0449 .0131 .0410 .0073 .0442 .0105
   2   2  09:30      .0402 .0186 .0387 .0192 .0436 .0185
   2   2  10:00      .0893 .0220 .0903 .0191 .0840 .0205
   2   2  10:30      .0429 .0308 .0475 .0308 .0461 .0289
   2   2  11:00      .0673 .0507 .0696 .0385 .0619 .0431
   2   2  11:30      .0423 .0495 .0363 .0539 .0401 .0509
   2   2  12:00      .0470 .0561 .0524 .0548 .0487 .0524
