SEGMENT	MODE	INCOME1	INCOME2	INCOME3	INCOME4
2	TRANSIT	1.603821	0.464693	-1.990057	-3.253022
2	WALKBIKE	1.360022	-0.919639	-1.452538	0.643877
2	SOV	0.000000	0.000000	0.000000	0.000000
2	HOV	-0.609707	-0.120314	-0.139561	-0.279829
2	POOL2	0.000000	0.000000	0.000000	0.000000
2	POOL3	-1.460412	-0.884944	-1.068714	-0.852735
2	WALKTRAN	0.000000	0.000000	0.000000	0.000000
2	DRIVETRAN	-3.389336	-2.329008	1.427915	2.525236
2	DROPTRAN	-6.000000	-5.299518	-5.000808	-4.667813
2	WALKPREM	0.000000	0.000000	0.000000	0.000000
2	WALKBUS	-5.703974	-5.770640	-5.400260	-6.000000
2	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
2	DRIVEBUS	0.075499	-6.000000	-6.000000	-6.000000
2	DROPPREM	0.000000	0.000000	0.000000	0.000000
2	DROPBUS	-2.641157	-6.000000	-3.042925	-2.945431
2	WALK	0.000000	0.000000	0.000000	0.000000
2	BIKE	-6.000000	-5.138041	-4.580801	-5.103979
1	AUTO	0.000000	0.000000	0.000000	0.000000
1	TRANSIT	-0.966536	-1.464744	-2.355692	-3.916011
1	WALKBIKE	0.404267	0.256160	-0.304999	-0.473608
1	SOV	0.000000	0.000000	0.000000	0.000000
1	HOV	-0.270146	0.053316	-0.042006	-0.198540
1	POOL2	0.000000	0.000000	0.000000	0.000000
1	POOL3	-1.154387	-0.732394	-0.983246	-0.781974
1	WALKTRAN	0.000000	0.000000	0.000000	0.000000
1	DRIVETRAN	-1.322672	-1.818516	-1.711448	-0.444207
1	DROPTRAN	-3.076485	-3.373945	-4.766686	-3.518406
1	WALKPREM	0.000000	0.000000	0.000000	0.000000
1	WALKBUS	1.773026	1.538262	-0.623617	-2.364445
1	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
1	DRIVEBUS	-1.156713	-5.959718	-0.829466	-5.191178
1	DROPPREM	0.000000	0.000000	0.000000	0.000000
1	DROPBUS	-3.378241	-5.138499	-6.000000	-6.000000
1	WALK	0.000000	0.000000	0.000000	0.000000
1	BIKE	-4.892742	-5.910763	-5.377424	-3.694718
2	AUTO	0.000000	0.000000	0.000000	0.000000
2	TRANSIT	1.580249	0.449450	-2.020172	-3.268319
2	WALKBIKE	1.363352	-0.919866	-1.452799	0.643629
2	SOV	0.000000	0.000000	0.000000	0.000000
2	HOV	-0.609700	-0.120323	-0.139561	-0.279828
2	POOL2	0.000000	0.000000	0.000000	0.000000
2	POOL3	-1.460413	-0.884945	-1.068713	-0.852734
2	WALKTRAN	0.000000	0.000000	0.000000	0.000000
2	DRIVETRAN	-3.367932	-2.308552	1.473412	2.550429
2	DROPTRAN	-6.000000	-5.275099	-4.975685	-4.658338
2	WALKPREM	0.000000	0.000000	0.000000	0.000000
2	WALKBUS	-5.609053	-5.707123	-5.276273	-6.000000
2	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
2	DRIVEBUS	0.136805	-6.000000	-6.000000	-6.000000
2	DROPPREM	0.000000	0.000000	0.000000	0.000000
2	DROPBUS	-2.487690	-6.000000	-2.953183	-2.905529
2	WALK	0.000000	0.000000	0.000000	0.000000
2	BIKE	-6.000000	-5.137922	-4.580685	-5.103868
1	AUTO	0.000000	0.000000	0.000000	0.000000
1	TRANSIT	-0.960554	-1.451712	-2.356562	-3.933977
1	WALKBIKE	0.404271	0.256161	-0.304999	-0.473608
1	SOV	0.000000	0.000000	0.000000	0.000000
1	HOV	-0.270146	0.053316	-0.042006	-0.198540
1	POOL2	0.000000	0.000000	0.000000	0.000000
1	POOL3	-1.154387	-0.732394	-0.983246	-0.781974
1	WALKTRAN	0.000000	0.000000	0.000000	0.000000
1	DRIVETRAN	-1.351386	-1.835443	-1.720221	-0.420507
1	DROPTRAN	-3.113013	-3.400873	-4.765652	-3.491420
1	WALKPREM	0.000000	0.000000	0.000000	0.000000
1	WALKBUS	1.751538	1.488742	-0.619649	-2.282327
1	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
1	DRIVEBUS	-1.092629	-5.965450	-0.798593	-5.167650
1	DROPPREM	0.000000	0.000000	0.000000	0.000000
1	DROPBUS	-3.289251	-5.102025	-6.000000	-6.000000
1	WALK	0.000000	0.000000	0.000000	0.000000
1	BIKE	-4.892737	-5.910753	-5.377424	-3.694719
2	AUTO	0.000000	0.000000	0.000000	0.000000
2	TRANSIT	1.556317	0.436360	-2.041691	-3.275941
2	WALKBIKE	1.364048	-0.920096	-1.452980	0.643504
2	SOV	0.000000	0.000000	0.000000	0.000000
2	HOV	-0.609693	-0.120326	-0.139560	-0.279827
2	POOL2	0.000000	0.000000	0.000000	0.000000
2	POOL3	-1.460410	-0.884945	-1.068712	-0.852733
2	WALKTRAN	0.000000	0.000000	0.000000	0.000000
2	DRIVETRAN	-3.342714	-2.291063	1.505934	2.562962
2	DROPTRAN	-6.000000	-5.254208	-4.955502	-4.654505
2	WALKPREM	0.000000	0.000000	0.000000	0.000000
2	WALKBUS	-5.519403	-5.652822	-5.188584	-6.000000
2	DRIVEPREM	0.000000	0.000000	0.000000	0.000000
2	DRIVEBUS	0.178505	-6.000000	-6.000000	-6.000000
2	DROPPREM	0.000000	0.000000	0.000000	0.000000
2	DROPBUS	-2.399645	-6.000000	-2.898160	-2.882818
2	WALK	0.000000	0.000000	0.000000	0.000000
2	BIKE	-6.000000	-5.137807	-4.580604	-5.103810
